Name,RMSE,MAE,R2,mean_truth,rmse/mean,mae/mean
Full Pioneer,2.0801499399021783,1.582852577100781,-0.5716453539820998,11.717228862159317,17.752917215946884,13.50876214607866
Deficit Pioneer,2.249957732766759,1.8431852477363628,-1.4792166733255523,11.717228862159317,19.20213182856722,15.730555999370404
all,2.1558094013435776,1.6963242321373322,0.4887661313753858,11.717228862159317,18.39862843599261,14.477179306581572
