Name,RMSE,MAE,R2,mean_truth,rmse/mean,mae/mean
Full Pioneer,20.196815039232007,14.737408180627066,0.4162386929351177,186.66925063106035,10.819572570712088,7.894930809871088
Deficit Pioneer,16.208350519152823,12.515813905122236,0.4930703866444589,186.66925063106035,8.682924726144412,6.704807493902105
all,18.56400955054112,13.769078010442096,0.8506357308433057,186.66925063106035,9.944867452878823,7.376189685175189
