Name,RMSE,MAE,R2,mean_truth,rmse/mean,mae/mean
Full Pioneer,16.53342802262763,12.471090083885127,0.6088031516975962,186.66925063106035,8.857070978071732,6.680848635608135
Deficit Pioneer,14.511956032949703,11.440395889856987,0.5936297278078885,186.66925063106035,7.774154545480895,6.128698674892195
all,15.684389565315112,12.02183960853218,0.8933800699678393,186.66925063106035,8.402235243507935,6.440182069564615
