Name,RMSE,MAE,R2,mean_truth,rmse/mean,mae/mean
Full Pioneer,18.97803744449871,14.01487292651388,0.4845671101556457,186.66925063106035,10.166665040086098,7.507863710351184
Deficit Pioneer,16.03465456603583,12.274343121194526,0.5038771398566024,186.66925063106035,8.589874610750584,6.575449936022922
all,17.755191135129195,13.256225165678288,0.8633675501001699,186.66925063106035,9.511577871076996,7.101450892883454
