Name,RMSE,MAE,R2,mean_truth,rmse/mean,mae/mean
Full Pioneer,16.852713611062924,12.199463844411707,0.5935480510659813,186.66925063106035,9.028114461321334,6.535336593022037
Deficit Pioneer,17.80403325209905,13.118641494497291,0.3883445983193755,186.66925063106035,9.537742928688113,7.027746375017831
all,17.273809431116863,12.600107409328771,0.8706759192912396,186.66925063106035,9.2536983850958,6.749964103210584
