Name,RMSE,MAE,R2,mean_truth,rmse/mean,mae/mean
Full Pioneer,18.996828946633464,13.594084712786255,0.4835458714151708,186.66925063106035,10.176731776879237,7.282444573399012
Deficit Pioneer,17.638080643043626,13.686240461229998,0.399694019771353,186.66925063106035,9.44884097590564,7.33181304095979
all,18.41691753425819,13.634252799532774,0.8529933304338104,186.66925063106035,9.866069249218786,7.3039628934280065
